endpoint,method,model_id,model,source_id,source,source_class,target_id,target,target_class,n_source_cal,n_target_cal,n_target_test,src_cal_pos,tgt_test_pos,tgt_test_neg,ece_raw,ece_indomain,ece_transferred,aece_raw,aece_indomain,aece_transferred,brier_raw,brier_indomain,brier_transferred,nll_raw,nll_indomain,nll_transferred,auroc_raw,auroc_transferred,auroc_change,transfer_success,collapse
MI,temperature,M2,ST-MEM,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.12068685057117841,0.07160903431998733,0.08250896662663632,0.096918621962379,0.08020941449384801,0.08356316156610123,0.11477406983466978,0.10453336806226751,0.10485818279903807,0.5267165797433699,0.3377346821096192,0.3380017418309011,0.8162162162162162,0.8162162162162162,0.0,True,False
MI,platt,M3,HuBERT-ECG,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.1217513347355947,0.026124269648147427,0.07468026418458008,0.10435243581123871,0.04610069690732398,0.07755394012525522,0.12076112100059318,0.09701168508910543,0.10152446560294236,0.5552829183234205,0.3330716188764366,0.35234277747504056,0.7852316602316601,0.7852316602316601,0.0,False,False
MI,isotonic,M3,HuBERT-ECG,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.1217513347355947,0.04279972786241759,0.05831170649582545,0.10435243581123871,0.07537538185432413,0.07081710448408018,0.12076112100059318,0.10147291486364503,0.1021552660128217,0.5552829183234205,0.5096499851619871,0.37971235399962355,0.7852316602316601,0.7769305019305018,-0.008301158301158296,False,False
MI,temperature,M3,HuBERT-ECG,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.1217513347355947,0.08672046323241966,0.09468577353745063,0.10435243581123871,0.1034904121114948,0.10499351981584505,0.12076112100059318,0.11173503457659131,0.1120812746915016,0.5552829183234205,0.3652040051488971,0.3640563111101018,0.7852316602316601,0.7852316602316601,0.0,True,False
MI,platt,M4,ECGFM-KED,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.09938041702086728,0.04633535794023708,0.06791210075879461,0.10084360565566265,0.06890336433529413,0.08907494603755428,0.12538974834104605,0.10663594935904384,0.11319856773141167,0.48757659421507354,0.3555712374096491,0.37424191647119043,0.7351351351351351,0.7351351351351351,0.0,False,False
MI,isotonic,M4,ECGFM-KED,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.09938041702086728,0.04006020437237412,0.0708656276406972,0.10084360565566265,0.07600556299902814,0.08186690189034301,0.12538974834104605,0.10505802677980026,0.11832753724413674,0.48757659421507354,0.3522926927773485,0.38907041137183,0.7351351351351351,0.7279922779922781,-0.0071428571428570065,False,False
MI,temperature,M4,ECGFM-KED,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.09938041702086728,0.10927050461389945,0.11968441397222906,0.10084360565566265,0.12179028578490923,0.12557726458254453,0.12538974834104605,0.12917744901312592,0.1304644902797717,0.48757659421507354,0.44471674469757344,0.44476973894796173,0.7351351351351351,0.7351351351351351,0.0,False,True
MI,platt,M5,ECG-FM,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.07719347094762502,0.050411722772019676,0.07487001867689096,0.07039535180030196,0.06286279971556478,0.0760951194706146,0.10441223712394442,0.09318866347408689,0.09598355385344899,0.3548349506981726,0.3103343790845342,0.3291748865183095,0.8465250965250966,0.8465250965250966,0.0,False,False
MI,isotonic,M5,ECG-FM,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.07719347094762502,0.04302396034315718,0.042298961666643306,0.07039535180030196,0.07111116950542763,0.05418459953903932,0.10441223712394442,0.09823896102403615,0.0991942805859646,0.3548349506981726,0.36628645627902806,0.3572996266793817,0.8465250965250966,0.8354729729729731,-0.011052123552123483,True,False
MI,temperature,M5,ECG-FM,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.07719347094762502,0.08782784033853218,0.08700480059883459,0.07039535180030196,0.0893072640160538,0.08936728171002582,0.10441223712394442,0.10319632530167401,0.10320154231208867,0.3548349506981726,0.3360382906588497,0.3360614039384102,0.8465250965250966,0.8465250965250966,0.0,False,True
MI,platt,M6,S4D,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.058903486319876915,0.04496900247587019,0.07154127178748312,0.04947293488621759,0.050642603014293304,0.06941089991728085,0.09732494154003653,0.09736147483772403,0.09965482895043308,0.3244320561281428,0.3253191736405987,0.34196598522240074,0.8129343629343629,0.8129343629343629,0.0,False,True
MI,isotonic,M6,S4D,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.058903486319876915,0.03420349799786177,0.05222855094734547,0.04947293488621759,0.04090958760992574,0.06694561770097077,0.09732494154003653,0.1024399877852977,0.09540941704746438,0.3244320561281428,0.33340860234712494,0.3234344226440243,0.8129343629343629,0.8119691119691119,-0.0009652509652510188,False,False
MI,temperature,M6,S4D,D5,MIMIC-IV-ECG,MI,D1,PTB-XL,MI,298,297,299,65,40,259,0.058903486319876915,0.04388287278679589,0.06927530433716098,0.04947293488621759,0.04373871350653831,0.06850568388326961,0.09732494154003653,0.09628306943522903,0.10005363526443499,0.3244320561281428,0.3182405463539668,0.33728122121015564,0.8129343629343629,0.8129343629343629,0.0,False,True
AF,platt,M1,MERL,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.03365416256241724,0.03155017383516269,0.03679918561159252,0.02740352202652491,0.028266841089578082,0.045811987810344276,0.04716071244449467,0.04753197172993771,0.051328584779348145,0.18913046801232233,0.17243860592111762,0.1816254031902807,0.9645891340044263,0.9645891340044263,0.0,False,True
AF,isotonic,M1,MERL,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.03365416256241724,0.028736732723907085,0.04697926265934229,0.02740352202652491,0.021134515113965687,0.05046508975564934,0.04716071244449467,0.04760095412580056,0.05760822040478663,0.18913046801232233,0.2034538683144417,0.19745800726802756,0.9645891340044263,0.9573498964803313,-0.007239237524094944,False,True
AF,temperature,M1,MERL,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.03365416256241724,0.03546447060418413,0.03305123146443396,0.02740352202652491,0.02629297971813463,0.02620634649556234,0.04716071244449467,0.04724051055819443,0.0471625137921053,0.18913046801232233,0.17746460909112027,0.1776837331106018,0.9645891340044263,0.9645891340044263,0.0,True,False
AF,platt,M2,ST-MEM,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.02447106098949444,0.014048769882445068,0.026054366523410144,0.02115173196431707,0.018404528424017883,0.024445596214097694,0.02621514957236455,0.025955115555244938,0.026892431785601155,0.17066915606677185,0.1093247095723121,0.11843224896102124,0.9824659099021917,0.9824659099021917,0.0,False,True
AF,isotonic,M2,ST-MEM,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.02447106098949444,0.01285026852636957,0.024508497229331877,0.02115173196431707,0.015782306771373197,0.013473893205652381,0.02621514957236455,0.02565275695624309,0.026218631159469333,0.17066915606677185,0.11343849917182199,0.24881294634021575,0.9824659099021917,0.9728599985721426,-0.009605911330049177,False,True
AF,temperature,M2,ST-MEM,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.02447106098949444,0.019786382083832217,0.015584777937938271,0.02115173196431707,0.018720763741289913,0.019554711944773383,0.02621514957236455,0.02561987137213751,0.025430310800113525,0.17066915606677185,0.10521542497713497,0.11194433271301801,0.9824659099021917,0.9824766188334404,1.0708931248659681e-05,True,False
AF,platt,M3,HuBERT-ECG,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.05205312571789012,0.03745828121512066,0.046487208672346444,0.04281195906866612,0.04131484463328232,0.05273908990983127,0.06367387909734755,0.06136951872696987,0.06560944873502002,0.285346218493718,0.22073097162087058,0.23491357254702516,0.9432498036695939,0.9432498036695939,0.0,True,False
AF,isotonic,M3,HuBERT-ECG,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.05205312571789012,0.02634481191439088,0.05902323780973519,0.04281195906866612,0.034738991286866305,0.039565471578185255,0.06367387909734755,0.06073040771777166,0.06983439221641846,0.285346218493718,0.23175020819074013,0.31088751588484875,0.9432498036695939,0.9405725708574284,-0.0026772328121654754,False,True
AF,temperature,M3,HuBERT-ECG,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.05205312571789012,0.039726001296473835,0.03493192074313992,0.04281195906866612,0.040297493623212784,0.03376409869303315,0.06367387909734755,0.06160299288487329,0.061155646432161585,0.285346218493718,0.21838302182641844,0.22407042352318896,0.9432498036695939,0.9429713714571287,-0.0002784322124651517,True,False
AF,platt,M5,ECG-FM,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.042487115337570915,0.04932727701668893,0.082951190547457,0.036465052452094505,0.053798955271706944,0.09138068794149022,0.09412900010201411,0.09357166055263512,0.10722219391047551,0.3159947917970033,0.3144468803793073,0.36322634214550736,0.8725066038409366,0.8725066038409367,1.1102230246251565e-16,False,True
AF,isotonic,M5,ECG-FM,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.042487115337570915,0.030475192629104256,0.08535481413343159,0.036465052452094505,0.03485710654031182,0.0896001673141421,0.09412900010201411,0.09253724494352851,0.12136087856112077,0.3159947917970033,0.3074640706295508,0.38064781282526106,0.8725066038409366,0.8600485471549941,-0.012458056685942465,False,True
AF,temperature,M5,ECG-FM,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.042487115337570915,0.04760887311439949,0.0390065372332923,0.036465052452094505,0.04920229000525149,0.03773368254135248,0.09412900010201411,0.09381515494466942,0.09352917169417133,0.3159947917970033,0.31050417666147917,0.3102278409880229,0.8725066038409366,0.8725066038409366,0.0,True,False
AF,platt,M6,S4D,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.03137734659522893,0.05329917831410892,0.11725514757851752,0.04362750269972728,0.05350909733821131,0.11875186488894238,0.11391052583518227,0.11542154995268726,0.14001301101349728,0.37850489211872995,0.3831758649126941,0.49926571875369186,0.7655457985293068,0.7655457985293068,0.0,False,True
AF,isotonic,M6,S4D,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.03137734659522893,0.03697169784533596,0.045248785619533154,0.04362750269972728,0.04108022081675976,0.04526994777454594,0.11391052583518227,0.11506283580102632,0.13157632400027555,0.37850489211872995,0.37558663238947626,0.4330652947051266,0.7655457985293068,0.5758013850217747,-0.18974441350753213,False,True
AF,temperature,M6,S4D,D3,CODE-15%,AF,D4,CPSC2018,AF,1200,1031,1031,28,161,870,0.03137734659522893,0.04681431633335094,0.04805180964577074,0.04362750269972728,0.05261989110308166,0.04880187488632283,0.11391052583518227,0.11498304721678007,0.11452315385663496,0.37850489211872995,0.3824849412888202,0.3807611444301716,0.7655457985293068,0.7655457985293068,0.0,False,True
AF,platt,M1,MERL,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.07944342028841792,0.03153690551343722,0.053959642366406164,0.06148693669385463,0.05351076473805543,0.04971671603473916,0.08175865375606153,0.07462116471604703,0.07653830162289299,0.3837324215396205,0.2582983515105283,0.27529323372992964,0.9217432950191571,0.9217432950191571,0.0,False,False
AF,isotonic,M1,MERL,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.07944342028841792,0.043622151760749156,0.03935218076283189,0.06148693669385463,0.028621297901967737,0.03668282334967023,0.08175865375606153,0.07929274246020816,0.07330161936022368,0.3837324215396205,0.3740693800087411,0.2790175897363141,0.9217432950191571,0.910823754789272,-0.01091954022988506,True,False
AF,temperature,M1,MERL,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.07944342028841792,0.05577846832195535,0.06669923749221086,0.06148693669385463,0.047382629258150115,0.05474654145889009,0.08175865375606153,0.07534233952678478,0.07844726671411066,0.3837324215396205,0.2679052739726124,0.31862457327380916,0.9217432950191571,0.9217432950191571,0.0,True,False
AF,platt,M2,ST-MEM,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.05109421988225982,0.05252457138430195,0.05850211707211412,0.04285918296127449,0.057433016196393176,0.05410093468898065,0.04628089332606504,0.04797435884429101,0.04782761844033345,0.20348699205829357,0.207528830681262,0.24780965108379477,0.9612068965517242,0.9612068965517242,0.0,False,True
AF,isotonic,M2,ST-MEM,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.05109421988225982,0.04389372481371551,0.04076670330171809,0.04285918296127449,0.03905715000986255,0.03667260618436518,0.04628089332606504,0.04421410552943924,0.04721561807593889,0.20348699205829357,0.19754195693744353,0.3183370654884505,0.9612068965517242,0.9255747126436782,-0.03563218390804601,True,False
AF,temperature,M2,ST-MEM,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.05109421988225982,0.029247252882352637,0.040538505476611204,0.04285918296127449,0.030931664182044627,0.033505781733702084,0.04628089332606504,0.042340662389359233,0.04266101309092479,0.20348699205829357,0.14658695840025998,0.14922403087493483,0.9612068965517242,0.9612068965517242,0.0,False,False
AF,platt,M3,HuBERT-ECG,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.08015701982685866,0.058873774282863486,0.08886402276020476,0.07193652819542976,0.0747414026692939,0.08618491920416038,0.0929127368557013,0.09002064900280617,0.09433350733527499,0.36289764843085054,0.3219759033972728,0.3746255327924851,0.8600574712643678,0.8600574712643678,0.0,False,True
AF,isotonic,M3,HuBERT-ECG,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.08015701982685866,0.040568354980018644,0.05806490104750772,0.07193652819542976,0.04875578839792704,0.06226808035607802,0.0929127368557013,0.08654165873897389,0.0909121600925369,0.36289764843085054,0.28936389421967856,0.3147627968610698,0.8600574712643678,0.853256704980843,-0.006800766283524773,False,False
AF,temperature,M3,HuBERT-ECG,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.08015701982685866,0.05260840709326762,0.05358111238117537,0.07193652819542976,0.04274145404465136,0.05014288621414552,0.0929127368557013,0.08572844391803516,0.08679317119491478,0.36289764843085054,0.27751359855839897,0.2847042967353946,0.8600574712643678,0.8600574712643678,0.0,True,False
AF,platt,M5,ECG-FM,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.08401880441145665,0.03731314552401473,0.08064969852706241,0.08197727394230926,0.05244203089173336,0.07928081230057997,0.1126599127688438,0.10263107962621902,0.10740162755359661,0.4495640090616118,0.3514118589489842,0.3994627152963392,0.7456896551724138,0.7456896551724138,0.0,False,False
AF,isotonic,M5,ECG-FM,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.08401880441145665,0.030038375210874085,0.07134994724755883,0.08197727394230926,0.0773309395065598,0.09135022324546402,0.1126599127688438,0.10418975549650515,0.11273405325418145,0.4495640090616118,0.42776645968248095,0.40511663476095444,0.7456896551724138,0.744971264367816,-0.0007183908045977905,False,False
AF,temperature,M5,ECG-FM,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.08401880441145665,0.07997095804352233,0.08280636202284819,0.08197727394230926,0.07861212527575659,0.08021623072462687,0.1126599127688438,0.11101475197459092,0.1117789005992982,0.4495640090616118,0.3879187822374037,0.42305308464495334,0.7456896551724138,0.7456896551724138,0.0,True,False
AF,platt,M6,S4D,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.04151317950850192,0.048189672598631994,0.10232470319719131,0.04158494200338435,0.06966172695689651,0.10412831015357003,0.10883302012967995,0.113533054093913,0.12358717913481608,0.36081773262288624,0.38411491777402,0.4680955147298497,0.7172413793103448,0.7172413793103448,0.0,False,True
AF,isotonic,M6,S4D,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.04151317950850192,0.043280288665807395,0.037112964591110416,0.04158494200338435,0.06815840058710865,0.07525393588224033,0.10883302012967995,0.11125432332909893,0.11308202741507026,0.36081773262288624,0.37317584830852785,0.3781140846663763,0.7172413793103448,0.6309865900383141,-0.08625478927203067,True,False
AF,temperature,M6,S4D,D3,CODE-15%,AF,D5,MIMIC-IV-ECG,AF,1200,298,301,28,40,261,0.04151317950850192,0.042568169999531294,0.04852838717257324,0.04158494200338435,0.03996017102296313,0.040096696693417824,0.10883302012967995,0.10828111045998448,0.1083483602706299,0.36081773262288624,0.3588721905375138,0.35899044888319226,0.7172413793103448,0.7172413793103448,0.0,False,True
AF,platt,M1,MERL,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.0104766600502743,0.010831613529815898,0.02067569966906415,0.017247096780191096,0.009635624995236075,0.020420392034262404,0.014482273514030728,0.012922716603328619,0.014229870824859745,0.07477175122035244,0.06183977836767994,0.06983290069250177,0.7901296111665005,0.7901296111665005,0.0,False,True
AF,isotonic,M1,MERL,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.0104766600502743,0.006021031572305719,0.01448545223878984,0.017247096780191096,0.012441735944128935,0.02013279373751931,0.014482273514030728,0.013189776011203271,0.014516653792795976,0.07477175122035244,0.07693077543966886,0.07009386324883768,0.7901296111665005,0.7800847457627119,-0.010044865403788572,False,True
AF,temperature,M1,MERL,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.0104766600502743,0.017641352256258996,0.019001813318599788,0.017247096780191096,0.02348628290875239,0.024699061839814608,0.014482273514030728,0.015161718075909061,0.015281140597384568,0.07477175122035244,0.07375001853796977,0.07422837876741396,0.7901296111665005,0.7901296111665005,0.0,False,True
AF,platt,M2,ST-MEM,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.008410261141081612,0.004356792956740036,0.01635963185993655,0.001823669348671083,0.006481009965611377,0.012689507871243642,0.007438296682256552,0.007585396011992013,0.008076532546913326,0.03622272918535181,0.034904498763202174,0.04157478398314796,0.972382851445663,0.9723828514456629,-1.1102230246251565e-16,False,True
AF,isotonic,M2,ST-MEM,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.008410261141081612,0.003924537181284886,0.00791989149020265,0.001823669348671083,0.0014284197437717384,0.005024001223658923,0.007438296682256552,0.006378436378172721,0.007295688013599805,0.03622272918535181,0.030114835492921474,0.027873549231366365,0.972382851445663,0.9785144566301096,0.0061316051844465536,False,False
AF,temperature,M2,ST-MEM,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.008410261141081612,0.0070086427956853785,0.0111014735420005,0.001823669348671083,0.004593513867404019,0.008371939798998735,0.007438296682256552,0.006736913321422232,0.006740520699028346,0.03622272918535181,0.026704040598358056,0.02817059683631676,0.972382851445663,0.9723828514456632,1.1102230246251565e-16,False,True
AF,platt,M3,HuBERT-ECG,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.01883287847707831,0.008435121225040176,0.04058971877689577,0.01836359907869503,0.012654206147796145,0.04006683571576139,0.017390526531909267,0.013162586692419207,0.01685053976921614,0.09001503555582342,0.06487328443075979,0.08994134491501146,0.888085742771685,0.888085742771685,0.0,False,True
AF,isotonic,M3,HuBERT-ECG,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.01883287847707831,0.007329793631197951,0.02879780451489258,0.01836359907869503,0.01180236315500669,0.02769909404876701,0.017390526531909267,0.014691791028686252,0.01804672530355588,0.09001503555582342,0.07349212847132972,0.0876630363983902,0.888085742771685,0.8898803589232304,0.001794616151545414,False,True
AF,temperature,M3,HuBERT-ECG,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.01883287847707831,0.020786579910207357,0.03423994556835312,0.01836359907869503,0.024148575824531428,0.033304185743028444,0.017390526531909267,0.018112963385803392,0.01944464668945424,0.09001503555582342,0.07651891471098649,0.08243609653430252,0.888085742771685,0.888085742771685,0.0,False,True
AF,platt,M5,ECG-FM,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.01236837029827106,0.009470925492230458,0.060435886553385776,0.02186319163228816,0.013480853142337405,0.060435886553385776,0.019740597465691657,0.015132576899234605,0.02123182257546125,0.10199412446234733,0.07806326201236104,0.11832120223534334,0.6207377866400798,0.6207377866400798,0.0,False,True
AF,isotonic,M5,ECG-FM,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.01236837029827106,0.007259191838442496,0.03402958873030868,0.02186319163228816,0.016339062767840064,0.038661861822411644,0.019740597465691657,0.014463550106307463,0.020012872809407806,0.10199412446234733,0.08523831504118676,0.11702212379131846,0.6207377866400798,0.6372881355932204,0.01655034895314056,False,True
AF,temperature,M5,ECG-FM,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.01236837029827106,0.01958161238482586,0.03566803950974564,0.02186319163228816,0.026958086158151807,0.0413111053637598,0.019740597465691657,0.02003876101949454,0.021130590704832718,0.10199412446234733,0.10118656357223033,0.10692146753158613,0.6207377866400798,0.6207377866400798,0.0,False,True
AF,platt,M6,S4D,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.007174126111878134,0.008829028741845747,0.062371714410184,0.01400082760262921,0.014300175500560359,0.062371714410184,0.014378537200355583,0.014064995097483025,0.017991157343204094,0.08286192028335262,0.07618798719306236,0.11452961734002079,0.6317048853439682,0.6317048853439682,0.0,False,True
AF,isotonic,M6,S4D,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.007174126111878134,0.00819038896348191,0.03326777760048851,0.01400082760262921,0.014525299323160068,0.035569128461918814,0.014378537200355583,0.014189848868038573,0.015470827422738202,0.08286192028335262,0.07521137699304568,0.09147112207530259,0.6317048853439682,0.5182452642073779,-0.11345962113659025,False,True
AF,temperature,M6,S4D,D4,CPSC2018,AF,D3,CODE-15%,AF,1031,1200,1197,207,17,1180,0.007174126111878134,0.013041010070927995,0.016321125554981424,0.01400082760262921,0.017561910649192502,0.02029769024921679,0.014378537200355583,0.01459203958889442,0.014743738858488993,0.08286192028335262,0.0844783347378027,0.0858225658897394,0.6317048853439682,0.6317048853439682,0.0,False,True
AF,platt,M1,MERL,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.07944342028841792,0.03153690551343722,0.06398673407106692,0.06148693669385463,0.05351076473805543,0.07449975431052056,0.08175865375606153,0.07462116471604703,0.08255162673442042,0.3837324215396205,0.2582983515105283,0.2925518121968735,0.9217432950191571,0.9217432950191571,0.0,False,False
AF,isotonic,M1,MERL,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.07944342028841792,0.043622151760749156,0.0715777992769647,0.06148693669385463,0.028621297901967737,0.05789550137350176,0.08175865375606153,0.07929274246020816,0.08396953962877708,0.3837324215396205,0.3740693800087411,0.45455889501755187,0.9217432950191571,0.9203544061302682,-0.001388888888888884,False,False
AF,temperature,M1,MERL,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.07944342028841792,0.05577846832195535,0.06370450897128294,0.06148693669385463,0.047382629258150115,0.05398640743379789,0.08175865375606153,0.07534233952678478,0.0781706741588786,0.3837324215396205,0.2679052739726124,0.31397757679342986,0.9217432950191571,0.9217432950191571,0.0,True,False
AF,platt,M2,ST-MEM,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.05109421988225982,0.05252457138430195,0.04411433154169355,0.04285918296127449,0.057433016196393176,0.049521585951272123,0.04628089332606504,0.04797435884429101,0.0471303780907043,0.20348699205829357,0.207528830681262,0.19325409706466692,0.9612068965517242,0.9612068965517242,0.0,True,False
AF,isotonic,M2,ST-MEM,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.05109421988225982,0.04389372481371551,0.018950596752042585,0.04285918296127449,0.03905715000986255,0.023853660042043045,0.04628089332606504,0.04421410552943924,0.040564181922167035,0.20348699205829357,0.19754195693744353,0.1461483156032285,0.9612068965517242,0.9580938697318007,-0.0031130268199235367,True,False
AF,temperature,M2,ST-MEM,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.05109421988225982,0.029247252882352637,0.030494916910658892,0.04285918296127449,0.030931664182044627,0.03086901850095842,0.04628089332606504,0.042340662389359233,0.0423541008679552,0.20348699205829357,0.14658695840025998,0.14673358713401882,0.9612068965517242,0.9612068965517242,0.0,True,False
AF,platt,M3,HuBERT-ECG,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.08015701982685866,0.058873774282863486,0.0466148615894907,0.07193652819542976,0.0747414026692939,0.06918466011727763,0.0929127368557013,0.09002064900280617,0.09007138309351441,0.36289764843085054,0.3219759033972728,0.31703142921564614,0.8600574712643678,0.8600574712643678,0.0,True,False
AF,isotonic,M3,HuBERT-ECG,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.08015701982685866,0.040568354980018644,0.04899002574153766,0.07193652819542976,0.04875578839792704,0.05612583603043924,0.0929127368557013,0.08654165873897389,0.08749841060723756,0.36289764843085054,0.28936389421967856,0.28806746992933796,0.8600574712643678,0.8543103448275863,-0.005747126436781547,True,False
AF,temperature,M3,HuBERT-ECG,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.08015701982685866,0.05260840709326762,0.03333233397086498,0.07193652819542976,0.04274145404465136,0.04121426340827759,0.0929127368557013,0.08572844391803516,0.08556497403033628,0.36289764843085054,0.27751359855839897,0.2769624102526275,0.8600574712643678,0.8600574712643678,0.0,True,False
AF,platt,M4,ECGFM-KED,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.06935620949095339,0.06487742065580457,0.054987310234042096,0.07614856513129033,0.06713345729579487,0.07266399341782151,0.12388326186098719,0.11900770320401864,0.1242193781345025,0.4506646023885453,0.39600368908949457,0.408546457116603,0.6574712643678161,0.6574712643678161,0.0,True,False
AF,isotonic,M4,ECGFM-KED,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.06935620949095339,0.0715607968811517,0.06754984485130003,0.07614856513129033,0.0606085991875751,0.07618662750604951,0.12388326186098719,0.11820536286024093,0.1218538766109961,0.4506646023885453,0.3994400279186563,0.5330506016817437,0.6574712643678161,0.6547413793103448,-0.002729885057471293,True,False
AF,temperature,M4,ECGFM-KED,D4,CPSC2018,AF,D5,MIMIC-IV-ECG,AF,1031,298,301,207,40,261,0.06935620949095339,0.06751547212080422,0.061996619757657724,0.07614856513129033,0.0790235719364993,0.07817011968892676,0.12388326186098719,0.12269132570146993,0.1228620078441764,0.4506646023885453,0.4318496809754929,0.43518975460856973,0.6574712643678161,0.6574712643678161,0.0,True,False
